track_id,Track Name,Artist,Region,Streams,full_region_name,normalized_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,duration_ms_stand,duration_norm,loudness_stand,loudness_norm,tempo_norm
1tVbbinwnXwxdU3yDsIlf6,You & I,Picture This,ie,3104,Ireland,0.014743813175322413,0.593,0.573,2.0,-7.4,1.0,0.0335,0.0333,0.0,0.202,0.42,124.829,audio_features,1tVbbinwnXwxdU3yDsIlf6,spotify:track:1tVbbinwnXwxdU3yDsIlf6,https://api.spotify.com/v1/tracks/1tVbbinwnXwxdU3yDsIlf6,https://api.spotify.com/v1/audio-analysis/1tVbbinwnXwxdU3yDsIlf6,226673.0,4.0,226673.0,0.34341270553143144,-7.4,0.7839365155705182,0.426628109102314
1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,Taylor Swift,jp,2979,Japan,0.14894316966855828,0.752,0.708,5.0,-5.4620000000000015,1.0,0.0525,0.0824,0.0,0.08800000000000001,0.546,96.033,audio_features,1u8c2t2Cy7UBoG4ArRcF5g,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,https://api.spotify.com/v1/tracks/1u8c2t2Cy7UBoG4ArRcF5g,https://api.spotify.com/v1/audio-analysis/1u8c2t2Cy7UBoG4ArRcF5g,231827.0,4.0,231827.0,0.35247728140108725,-5.4620000000000015,0.8305398581219189,0.2735531610646566
1uGERQ2DVv7j9WSsWzOHVp,Kontrollieren,RAF Camora,at,3715,Austria,0.13312381404174572,0.723,0.936,4.0,-5.16,1.0,0.228,0.52,5.570000000000001e-05,0.0617,0.364,132.00799999999998,audio_features,1uGERQ2DVv7j9WSsWzOHVp,spotify:track:1uGERQ2DVv7j9WSsWzOHVp,https://api.spotify.com/v1/tracks/1uGERQ2DVv7j9WSsWzOHVp,https://api.spotify.com/v1/audio-analysis/1uGERQ2DVv7j9WSsWzOHVp,201249.0,4.0,201249.0,0.298698352231057,-5.16,0.837802092100517,0.46479052929825576
1ugI5iU8E5yKoOYMmYbVLE,100 Años,Ha*Ash,mx,61039,Mexico,0.07417574084746277,0.56,0.754,5.0,-4.923,1.0,0.0841,0.0856,0.0,0.132,0.607,170.021,audio_features,1ugI5iU8E5yKoOYMmYbVLE,spotify:track:1ugI5iU8E5yKoOYMmYbVLE,https://api.spotify.com/v1/tracks/1ugI5iU8E5yKoOYMmYbVLE,https://api.spotify.com/v1/audio-analysis/1ugI5iU8E5yKoOYMmYbVLE,184653.0,4.0,184653.0,0.2695102068812688,-4.923,0.8435012624744499,0.6668615808246995
1uoL9GX45dTnmrWQ7Ii1Ft,Not Afraid Anymore,Halsey,cz,1029,Czech Republic,0.001032572984135924,0.5479999999999999,0.731,5.0,-6.997000000000001,0.0,0.0704,0.0030800000000000003,4.02e-05,0.123,0.477,131.97299999999998,audio_features,1uoL9GX45dTnmrWQ7Ii1Ft,spotify:track:1uoL9GX45dTnmrWQ7Ii1Ft,https://api.spotify.com/v1/tracks/1uoL9GX45dTnmrWQ7Ii1Ft,https://api.spotify.com/v1/audio-analysis/1uoL9GX45dTnmrWQ7Ii1Ft,226800.0,4.0,226800.0,0.3436360662484369,-6.997000000000001,0.7936275099194421,0.464604474874679
1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,dk,12199,Denmark,0.177431879147254,0.8190000000000001,0.913,4.0,-3.059,0.0,0.0427,0.0935,3.72e-05,0.161,0.536,119.989,audio_features,1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,219160.0,4.0,219160.0,0.3301992483120437,-3.059,0.8883251172297704,0.40089944024197705
1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,global,1287589,global,0.4259458109885374,0.8190000000000001,0.913,4.0,-3.059,0.0,0.0427,0.0935,3.72e-05,0.161,0.536,119.989,audio_features,1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,219160.0,4.0,219160.0,0.3301992483120437,-3.059,0.8883251172297704,0.40089944024197705
1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,pt,2714,Portugal,0.0774918242570738,0.8190000000000001,0.913,4.0,-3.059,0.0,0.0427,0.0935,3.72e-05,0.161,0.536,119.989,audio_features,1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,219160.0,4.0,219160.0,0.3301992483120437,-3.059,0.8883251172297704,0.40089944024197705
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,hu,4223,Hungary,0.4209681733083712,0.752,0.505,9.0,-7.621,1.0,0.253,0.535,2.55e-06,0.104,0.419,91.97,audio_features,1wjzFQodRWrPcQ0AnYnvQ9,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9,https://api.spotify.com/v1/tracks/1wjzFQodRWrPcQ0AnYnvQ9,https://api.spotify.com/v1/audio-analysis/1wjzFQodRWrPcQ0AnYnvQ9,197437.0,4.0,197437.0,0.2919940132292859,-7.621,0.7786220993146566,0.251954900407725
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,se,24721,Sweden,0.06500208905862899,0.752,0.505,9.0,-7.621,1.0,0.253,0.535,2.55e-06,0.104,0.419,91.97,audio_features,1wjzFQodRWrPcQ0AnYnvQ9,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9,https://api.spotify.com/v1/tracks/1wjzFQodRWrPcQ0AnYnvQ9,https://api.spotify.com/v1/audio-analysis/1wjzFQodRWrPcQ0AnYnvQ9,197437.0,4.0,197437.0,0.2919940132292859,-7.621,0.7786220993146566,0.251954900407725
1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,at,3125,Austria,0.09813804554079697,0.7070000000000001,0.629,0.0,-4.581,0.0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,audio_features,1x5sYLZiu9r5E43kMlt9f8,spotify:track:1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/tracks/1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/audio-analysis/1x5sYLZiu9r5E43kMlt9f8,212459.0,4.0,212459.0,0.3184138926848486,-4.581,0.8517253817482264,0.41617716633797047
1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,cl,14026,Chile,0.027377501820129952,0.7070000000000001,0.629,0.0,-4.581,0.0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,audio_features,1x5sYLZiu9r5E43kMlt9f8,spotify:track:1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/tracks/1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/audio-analysis/1x5sYLZiu9r5E43kMlt9f8,212459.0,4.0,212459.0,0.3184138926848486,-4.581,0.8517253817482264,0.41617716633797047
1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,nz,10005,New Zealand,0.4327556574047551,0.7070000000000001,0.629,0.0,-4.581,0.0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,audio_features,1x5sYLZiu9r5E43kMlt9f8,spotify:track:1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/tracks/1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/audio-analysis/1x5sYLZiu9r5E43kMlt9f8,212459.0,4.0,212459.0,0.3184138926848486,-4.581,0.8517253817482264,0.41617716633797047
1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,pl,13507,Poland,0.47140347452664455,0.7070000000000001,0.629,0.0,-4.581,0.0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,audio_features,1x5sYLZiu9r5E43kMlt9f8,spotify:track:1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/tracks/1x5sYLZiu9r5E43kMlt9f8,https://api.spotify.com/v1/audio-analysis/1x5sYLZiu9r5E43kMlt9f8,212459.0,4.0,212459.0,0.3184138926848486,-4.581,0.8517253817482264,0.41617716633797047
1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,co,14119,Colombia,0.4150253807106599,0.7909999999999999,0.619,1.0,-5.886,1.0,0.0532,0.00784,0.004229999999999999,0.35100000000000003,0.371,103.989,audio_features,1xznGGDReH1oQq0xzbwXa3,spotify:track:1xznGGDReH1oQq0xzbwXa3,https://api.spotify.com/v1/tracks/1xznGGDReH1oQq0xzbwXa3,https://api.spotify.com/v1/audio-analysis/1xznGGDReH1oQq0xzbwXa3,173987.0,4.0,173987.0,0.25075142414441415,-5.886,0.8203438739930262,0.31584598946400383
1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,gt,1346,Guatemala,0.09110225763612217,0.7909999999999999,0.619,1.0,-5.886,1.0,0.0532,0.00784,0.004229999999999999,0.35100000000000003,0.371,103.989,audio_features,1xznGGDReH1oQq0xzbwXa3,spotify:track:1xznGGDReH1oQq0xzbwXa3,https://api.spotify.com/v1/tracks/1xznGGDReH1oQq0xzbwXa3,https://api.spotify.com/v1/audio-analysis/1xznGGDReH1oQq0xzbwXa3,173987.0,4.0,173987.0,0.25075142414441415,-5.886,0.8203438739930262,0.31584598946400383
1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,lv,1148,Latvia,0.0,0.7909999999999999,0.619,1.0,-5.886,1.0,0.0532,0.00784,0.004229999999999999,0.35100000000000003,0.371,103.989,audio_features,1xznGGDReH1oQq0xzbwXa3,spotify:track:1xznGGDReH1oQq0xzbwXa3,https://api.spotify.com/v1/tracks/1xznGGDReH1oQq0xzbwXa3,https://api.spotify.com/v1/audio-analysis/1xznGGDReH1oQq0xzbwXa3,173987.0,4.0,173987.0,0.25075142414441415,-5.886,0.8203438739930262,0.31584598946400383
1yNyoWWWikbLhwIGWjZuDW,All Night,The Vamps,hk,6854,Hong Kong,1.0,0.563,0.775,8.0,-6.433,1.0,0.0366,0.00251,0.0,0.326,0.458,144.945,audio_features,1yNyoWWWikbLhwIGWjZuDW,spotify:track:1yNyoWWWikbLhwIGWjZuDW,https://api.spotify.com/v1/tracks/1yNyoWWWikbLhwIGWjZuDW,https://api.spotify.com/v1/audio-analysis/1yNyoWWWikbLhwIGWjZuDW,197793.0,4.0,197793.0,0.2926201267352226,-6.433,0.8071900925814597,0.5335615600929209
1yZeAbEbUz2mCSqnMvCwtC,Money Like We,Sevn Alias,nl,21235,Netherlands,0.08124631220087851,0.5770000000000001,0.6459999999999999,5.0,-7.947999999999999,0.0,0.424,0.6679999999999999,0.0,0.379,0.528,97.06,audio_features,1yZeAbEbUz2mCSqnMvCwtC,spotify:track:1yZeAbEbUz2mCSqnMvCwtC,https://api.spotify.com/v1/tracks/1yZeAbEbUz2mCSqnMvCwtC,https://api.spotify.com/v1/audio-analysis/1yZeAbEbUz2mCSqnMvCwtC,253071.0,4.0,253071.0,0.3898400772441157,-7.947999999999999,0.770758687026572,0.27901252943646776
1yxgsra98r3qAtxqiGZPiX,Butterfly Effect,Travis Scott,at,2508,Austria,0.06155123339658444,0.763,0.598,11.0,-6.865,1.0,0.0539,0.0714,0.0,0.112,0.182,140.987,audio_features,1yxgsra98r3qAtxqiGZPiX,spotify:track:1yxgsra98r3qAtxqiGZPiX,https://api.spotify.com/v1/tracks/1yxgsra98r3qAtxqiGZPiX,https://api.spotify.com/v1/audio-analysis/1yxgsra98r3qAtxqiGZPiX,190678.0,4.0,190678.0,0.28010665034550564,-6.865,0.7968017313935313,0.5125214627067197
1zsG4eaZmkA1dvjDDsAGLK,Échame La Culpa,Luis Fonsi,sk,2004,Slovakia,0.3265451947123973,0.7240000000000001,0.895,7.0,-3.617,1.0,0.0411,0.0322,0.0,0.097,0.64,96.022,audio_features,1zsG4eaZmkA1dvjDDsAGLK,spotify:track:1zsG4eaZmkA1dvjDDsAGLK,https://api.spotify.com/v1/tracks/1zsG4eaZmkA1dvjDDsAGLK,https://api.spotify.com/v1/audio-analysis/1zsG4eaZmkA1dvjDDsAGLK,173720.0,4.0,173720.0,0.25028183901496165,-3.617,0.8749068173620296,0.27349468681724676
209gZgcfLq2aUuu51vOWBl,Hey DJ,CNCO,bo,3682,Bolivia: Plurinational State of,0.465007215007215,0.792,0.8190000000000001,5.0,-5.417999999999998,1.0,0.0867,0.0309,0.0,0.389,0.433,89.98,audio_features,209gZgcfLq2aUuu51vOWBl,spotify:track:209gZgcfLq2aUuu51vOWBl,https://api.spotify.com/v1/tracks/209gZgcfLq2aUuu51vOWBl,https://api.spotify.com/v1/audio-analysis/209gZgcfLq2aUuu51vOWBl,205520.0,4.0,205520.0,0.30620995555649355,-5.417999999999998,0.8315979319466154,0.24137637746721458
209gZgcfLq2aUuu51vOWBl,Hey DJ,CNCO,ec,9934,Ecuador,1.0,0.792,0.8190000000000001,5.0,-5.417999999999998,1.0,0.0867,0.0309,0.0,0.389,0.433,89.98,audio_features,209gZgcfLq2aUuu51vOWBl,spotify:track:209gZgcfLq2aUuu51vOWBl,https://api.spotify.com/v1/tracks/209gZgcfLq2aUuu51vOWBl,https://api.spotify.com/v1/audio-analysis/209gZgcfLq2aUuu51vOWBl,205520.0,4.0,205520.0,0.30620995555649355,-5.417999999999998,0.8315979319466154,0.24137637746721458
20ZAJdsKB5IGbGj4ilRt2o,Dile Que Tu Me Quieres,Ozuna,cr,3351,Costa Rica,0.10256780150028852,0.721,0.687,1.0,-6.682,1.0,0.0782,0.0998,0.0,0.0679,0.825,175.91400000000004,audio_features,20ZAJdsKB5IGbGj4ilRt2o,spotify:track:20ZAJdsKB5IGbGj4ilRt2o,https://api.spotify.com/v1/tracks/20ZAJdsKB5IGbGj4ilRt2o,https://api.spotify.com/v1/audio-analysis/20ZAJdsKB5IGbGj4ilRt2o,226400.0,4.0,226400.0,0.34293256792715976,-6.682,0.8012023566189731,0.698187829914362
21CHtIt9NO8PXh2DH1XGEX,So True,The Black Seeds,nz,6214,New Zealand,0.16127184187911772,0.706,0.643,7.0,-6.1389999999999985,1.0,0.0785,0.113,0.000146,0.0706,0.96,164.209,audio_features,21CHtIt9NO8PXh2DH1XGEX,spotify:track:21CHtIt9NO8PXh2DH1XGEX,https://api.spotify.com/v1/tracks/21CHtIt9NO8PXh2DH1XGEX,https://api.spotify.com/v1/audio-analysis/21CHtIt9NO8PXh2DH1XGEX,234880.0,4.0,234880.0,0.35784673233823494,-6.1389999999999985,0.8142599495010221,0.6359659148296007
21lnmphofXWWeSSx0PEMjc,Un Ratito Mas,Bryant Myers,pa,1050,Panama,0.000974184120798831,0.662,0.628,1.0,-3.889,1.0,0.0468,0.145,0.0,0.274,0.202,139.898,audio_features,21lnmphofXWWeSSx0PEMjc,spotify:track:21lnmphofXWWeSSx0PEMjc,https://api.spotify.com/v1/tracks/21lnmphofXWWeSSx0PEMjc,https://api.spotify.com/v1/audio-analysis/21lnmphofXWWeSSx0PEMjc,283002.0,4.0,283002.0,0.4424810978794802,-3.889,0.8683659973548153,0.5067325122131439
22eADXu8DfOAUEDw4vU8qy,Ahora Dice,Chris Jeday,ar,156422,Argentina,0.7710567351646943,0.708,0.693,6.0,-5.516,1.0,0.138,0.246,0.0,0.129,0.4270000000000001,143.965,audio_features,22eADXu8DfOAUEDw4vU8qy,spotify:track:22eADXu8DfOAUEDw4vU8qy,https://api.spotify.com/v1/tracks/22eADXu8DfOAUEDw4vU8qy,https://api.spotify.com/v1/audio-analysis/22eADXu8DfOAUEDw4vU8qy,271080.0,4.0,271080.0,0.4215133304138153,-5.516,0.829241312973428,0.52835203623277
22eADXu8DfOAUEDw4vU8qy,Ahora Dice,Chris Jeday,bo,4645,Bolivia: Plurinational State of,0.6387085137085137,0.708,0.693,6.0,-5.516,1.0,0.138,0.246,0.0,0.129,0.4270000000000001,143.965,audio_features,22eADXu8DfOAUEDw4vU8qy,spotify:track:22eADXu8DfOAUEDw4vU8qy,https://api.spotify.com/v1/tracks/22eADXu8DfOAUEDw4vU8qy,https://api.spotify.com/v1/audio-analysis/22eADXu8DfOAUEDw4vU8qy,271080.0,4.0,271080.0,0.4215133304138153,-5.516,0.829241312973428,0.52835203623277
22eADXu8DfOAUEDw4vU8qy,Ahora Dice,Chris Jeday,cr,12172,Costa Rica,0.7388199653779572,0.708,0.693,6.0,-5.516,1.0,0.138,0.246,0.0,0.129,0.4270000000000001,143.965,audio_features,22eADXu8DfOAUEDw4vU8qy,spotify:track:22eADXu8DfOAUEDw4vU8qy,https://api.spotify.com/v1/tracks/22eADXu8DfOAUEDw4vU8qy,https://api.spotify.com/v1/audio-analysis/22eADXu8DfOAUEDw4vU8qy,271080.0,4.0,271080.0,0.4215133304138153,-5.516,0.829241312973428,0.52835203623277
22eADXu8DfOAUEDw4vU8qy,Ahora Dice,Chris Jeday,hn,5871,Honduras,0.7945114895023971,0.708,0.693,6.0,-5.516,1.0,0.138,0.246,0.0,0.129,0.4270000000000001,143.965,audio_features,22eADXu8DfOAUEDw4vU8qy,spotify:track:22eADXu8DfOAUEDw4vU8qy,https://api.spotify.com/v1/tracks/22eADXu8DfOAUEDw4vU8qy,https://api.spotify.com/v1/audio-analysis/22eADXu8DfOAUEDw4vU8qy,271080.0,4.0,271080.0,0.4215133304138153,-5.516,0.829241312973428,0.52835203623277
23JBZdzeOJyj68rJiWhNfm,爛泥,No Party For Cao Dong,tw,4293,Taiwan: Province of China,0.13617495818102968,0.708,0.7340000000000001,11.0,-8.619,0.0,0.0951,0.0401,0.000327,0.124,0.425,114.952,audio_features,23JBZdzeOJyj68rJiWhNfm,spotify:track:23JBZdzeOJyj68rJiWhNfm,https://api.spotify.com/v1/tracks/23JBZdzeOJyj68rJiWhNfm,https://api.spotify.com/v1/audio-analysis/23JBZdzeOJyj68rJiWhNfm,149507.0,4.0,149507.0,0.20769732688225373,-8.619,0.7546230611999519,0.37412355076893633
25C5CowdsfXld2jJanbiex,Sorry Not Sorry,Demi Lovato,ca,114161,Canada,0.8424153166421208,0.701,0.638,11.0,-6.8889999999999985,0.0,0.238,0.0252,0.0,0.256,0.868,144.084,audio_features,25C5CowdsfXld2jJanbiex,spotify:track:25C5CowdsfXld2jJanbiex,https://api.spotify.com/v1/tracks/25C5CowdsfXld2jJanbiex,https://api.spotify.com/v1/audio-analysis/25C5CowdsfXld2jJanbiex,203760.0,4.0,203760.0,0.3031145629428742,-6.8889999999999985,0.7962246002164243,0.5289846212729312
25khomWgBVamSdKw7hzm3l,The Hills,The Weeknd,no,9891,Norway,0.009299511138712399,0.35600000000000004,0.5670000000000001,0.0,-7.011,0.0,0.0798,0.0861,0.0,0.13699999999999998,0.109,135.553,audio_features,25khomWgBVamSdKw7hzm3l,spotify:track:25khomWgBVamSdKw7hzm3l,https://api.spotify.com/v1/tracks/25khomWgBVamSdKw7hzm3l,https://api.spotify.com/v1/audio-analysis/25khomWgBVamSdKw7hzm3l,242253.0,5.0,242253.0,0.3708139651451757,-7.011,0.7932908500661295,0.48363518448625054
2771LMNxwf62FTAdpJMQfM,Bodak Yellow,Cardi B,cz,3078,Czech Republic,0.19337275884727306,0.929,0.723,11.0,-5.792000000000002,0.0,0.109,0.0672,0.0,0.34600000000000003,0.458,125.022,audio_features,2771LMNxwf62FTAdpJMQfM,spotify:track:2771LMNxwf62FTAdpJMQfM,https://api.spotify.com/v1/tracks/2771LMNxwf62FTAdpJMQfM,https://api.spotify.com/v1/audio-analysis/2771LMNxwf62FTAdpJMQfM,223962.0,4.0,223962.0,0.3386447456589757,-5.792000000000002,0.8226043044366959,0.4276540663523234
27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,ec,1928,Ecuador,0.034491075735648816,0.628,0.698,6.0,-5.608,0.0,0.105,0.0472,0.00143,0.0907,0.732,89.976,audio_features,27SdWb2rFzO6GWiYDBTD9j,spotify:track:27SdWb2rFzO6GWiYDBTD9j,https://api.spotify.com/v1/tracks/27SdWb2rFzO6GWiYDBTD9j,https://api.spotify.com/v1/audio-analysis/27SdWb2rFzO6GWiYDBTD9j,211667.0,4.0,211667.0,0.3170209660087199,-5.608,0.8270289767945173,0.24135511410452007
27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,tr,12734,Turkey,0.29994608749229823,0.628,0.698,6.0,-5.608,0.0,0.105,0.0472,0.00143,0.0907,0.732,89.976,audio_features,27SdWb2rFzO6GWiYDBTD9j,spotify:track:27SdWb2rFzO6GWiYDBTD9j,https://api.spotify.com/v1/tracks/27SdWb2rFzO6GWiYDBTD9j,https://api.spotify.com/v1/audio-analysis/27SdWb2rFzO6GWiYDBTD9j,211667.0,4.0,211667.0,0.3170209660087199,-5.608,0.8270289767945173,0.24135511410452007
2ALJr1qNX1OgTPBHUGn98v,Scooteroni - RMX,Marracash,it,21441,Italy,0.12719051898449787,0.746,0.79,7.0,-4.309,1.0,0.156,0.27,0.0,0.403,0.434,115.015,audio_features,2ALJr1qNX1OgTPBHUGn98v,spotify:track:2ALJr1qNX1OgTPBHUGn98v,https://api.spotify.com/v1/tracks/2ALJr1qNX1OgTPBHUGn98v,https://api.spotify.com/v1/audio-analysis/2ALJr1qNX1OgTPBHUGn98v,272280.0,4.0,272280.0,0.4236238253776467,-4.309,0.8582662017554407,0.3744584487313747
2AUvXXgYuNFJMCPdhxONfa,Qual Bumbum Mais Bate,MC WM,py,1133,Paraguay,0.0,0.636,0.47,5.0,-2.504,0.0,0.245,0.29100000000000004,0.000637,0.17600000000000002,0.643,86.76,audio_features,2AUvXXgYuNFJMCPdhxONfa,spotify:track:2AUvXXgYuNFJMCPdhxONfa,https://api.spotify.com/v1/tracks/2AUvXXgYuNFJMCPdhxONfa,https://api.spotify.com/v1/audio-analysis/2AUvXXgYuNFJMCPdhxONfa,162011.0,3.0,162011.0,0.22968868440537685,-2.504,0.9016712757003728,0.22425937049814745
2CGDFe1g7kZUdF0kP6BHir,Giden Candan Gidiyor,Rober Hatemo,tr,5762,Turkey,0.031461799137399875,0.552,0.815,0.0,-3.865,1.0,0.0672,0.388,0.0,0.333,0.843,169.907,audio_features,2CGDFe1g7kZUdF0kP6BHir,spotify:track:2CGDFe1g7kZUdF0kP6BHir,https://api.spotify.com/v1/tracks/2CGDFe1g7kZUdF0kP6BHir,https://api.spotify.com/v1/audio-analysis/2CGDFe1g7kZUdF0kP6BHir,219200.0,4.0,219200.0,0.33026959814417145,-3.865,0.8689431285319225,0.6662555749879066
